City_ID,City,Country,Max Temp,Current Description,Lat,Lng,Hotel Name
1351,Stornoway,GB,274.13,few clouds,58.2093,-6.3865,Caladh Inn
1354,Marquette,US,265.8,overcast clouds,46.5333,-87.6335,Al Quaal Lodge
1355,Hun,LY,282.03,few clouds,29.1268,15.9477,Alrwasi Hotel
1356,Joshimath,IN,287.06,clear sky,30.5667,79.5667,Shivalik Camps & Resort
1357,Ahlat,TR,275.74,broken clouds,38.7518,42.4814,Ahlat Ogretmenevi ve Aksam Sanat Okulu
1359,Nurota,UZ,283.2,clear sky,40.5614,65.6886,Guest House Ruslan Nurata & Tours
1360,Erenhot,CN,272.4,few clouds,43.6475,111.9767,Erenhot Rurouni Youth Hostel
1362,Igrim,RU,252.73,broken clouds,63.1906,64.4162,Obshchezhitiye Uchebno-Proizvodstvennogo Tsentra
1368,Storm Lake,US,273.32,clear sky,42.6411,-95.2097,King's Pointe Resort
1371,Bow Island,CA,272.3,overcast clouds,49.8668,-111.3684,Silver Sage Motel
1372,Erzin,TR,281.55,broken clouds,36.9559,36.2,Artemis Otel
1373,Appleton,US,268.2,overcast clouds,44.2619,-88.4154,La Quinta Inn & Suites by Wyndham Appleton College Avenue
1374,Iwaki,JP,284.27,broken clouds,37.05,140.8833,Toyoko Inn Iwaki Ekimae
1375,Honningsvag,NO,267.73,few clouds,70.9821,25.9704,Nordkapp Vandrerhjem
1376,Znamenskoye,RU,258.4,broken clouds,57.1281,73.8282,"Gostinitsa ""Kolos"""
1377,Burriana,ES,283.2,clear sky,39.889,-0.085,Hotel Beatriz
1378,Le Pontet,FR,279.05,clear sky,43.9667,4.85,Auberge de Cassagne & Spa | Hotel 5 étoiles Avignon
1380,Yingkou,CN,281.21,overcast clouds,40.6648,122.2283,Yingkou Juyin Junyue Hotel
1381,Waitati,NZ,285.26,broken clouds,-45.75,170.5667,Arden Country House BnB Dunedin
1383,Mandalgovi,MN,268.66,broken clouds,45.7625,106.2708,В.Ганбат
1384,Roseburg,US,278.21,clear sky,43.2165,-123.3417,"Holiday Inn Express Roseburg, an IHG Hotel"
1385,Eisenberg,DE,274.96,light snow,50.9667,11.9,Waldhotel Pfarrmühle
1387,Redmond,US,278.66,broken clouds,47.674,-122.1215,Seattle Marriott Redmond
1388,Beni Suef,EG,286.97,clear sky,29.0731,31.0979,Jewel Inn Beni Suef
1393,Bayan,CN,275.14,overcast clouds,46.0833,127.4,Wanhao Inn
1394,Baneh,IR,277.66,overcast clouds,35.9975,45.8853,ساختمان زیتون
1395,Ovre Ardal,NO,270.64,overcast clouds,61.3167,7.8,Sitla Motel & Apartment
1396,Birjand,IR,285.41,clear sky,32.8663,59.2211,Birjand Tourist Hotel
1397,Jamsa,FI,258.79,broken clouds,61.8642,25.19,Motel Patalahti
1399,Sept-Iles,CA,255.44,broken clouds,50.2001,-66.3821,Comfort Inn
1402,Taltal,CL,289.12,broken clouds,-25.4,-70.4833,Residencial Karime
1409,Thunder Bay,CA,263.87,light snow,48.4001,-89.3168,Victoria Inn Hotel and Convention Centre
1411,Uwajima,JP,289.13,clear sky,33.2238,132.56,Uwajima Oriental Hotel
1413,Noshiro,JP,283.67,clear sky,40.2039,140.0242,Azuma Ryokan
1414,Kautokeino,NO,255.24,overcast clouds,69.0125,23.0412,Thon Hotel Kautokeino
1415,Chute-Aux-Outardes,CA,259.32,few clouds,49.1168,-68.399,Camp St-Paul Gite Plein-Air
1417,Baie-Comeau,CA,259.15,few clouds,49.2168,-68.1489,Travelodge by Wyndham Baie-Comeau
1418,Bernay,FR,276.99,overcast clouds,49.1667,0.6667,le logis de brionne
1420,Sabattus,US,267.22,light snow,44.1198,-70.1076,Country Lane Homes
1424,Wilhelmsburg,AT,273.97,light snow,48.1057,15.6054,August Riegler
1425,Paris,FR,277.65,clear sky,48.8534,2.3488,Hôtel Britannique - Paris Centre
1428,Pinawa,CA,266.52,overcast clouds,50.1489,-95.8811,Pinawa Motel
1429,Atlantic City,US,277.03,overcast clouds,39.3643,-74.4229,Courtyard by Marriott Atlantic City Beach Block
1432,Zonguldak,TR,278.62,overcast clouds,41.25,31.8333,Yazioren Koyu Muhtarligi
1433,Annau,TM,276.87,few clouds,37.8876,58.516000000000005,"Гостиница ""Уссат инженер"""
1434,Turka,UA,266.62,broken clouds,49.1541,23.0297,Мотель
1438,Lisakovsk,KZ,261.84,overcast clouds,52.5369,62.4936,Gostinitsa Lisakovsk
1439,Minas,UY,289.41,overcast clouds,-34.3759,-55.2377,Hotel Minas
1441,Porto Empedocle,IT,285.73,broken clouds,37.2934,13.5264,Hotel dei Pini
1445,Abalak,RU,264.65,light snow,58.1286,68.5944,Туристический комплекс Абалак
1446,Wylie,US,288.74,scattered clouds,33.0151,-96.5389,Best Western Plus Wylie Inn
1447,Xiongyue,CN,281.82,light rain,40.1774,122.1228,Samsung Business Hotel
1448,High Level,CA,261.21,broken clouds,58.5169,-117.13600000000001,Days Inn by Wyndham High Level
1449,Salt,JO,283.04,broken clouds,32.0392,35.7272,Beit Aziz
1453,Primo Tapia,MX,289.94,clear sky,32.22,-116.9172,Puerto Nuevo Baja Hotel y Villas
1459,Melita,CA,272.34,overcast clouds,49.2681,-100.9967,Western Star Hotel
1461,Wangqing,CN,274.83,overcast clouds,43.3218,129.7634,Jianan Fashion Hotel
1463,Turukhansk,RU,263.85,snow,65.8167,87.9833,"ООО ""Туруханская пушнина"""
1468,Sala Consilina,IT,280.03,light rain,40.3912,15.5989,Palazzo Grammatico
1469,Khani,GE,278.91,overcast clouds,41.9563,42.9566,კურორტი ზეკარი/Resort Zekari
1471,Khromtau,KZ,263.78,overcast clouds,50.2503,58.4347,Придорожный сервис Кең Дала
1473,Vrangel,RU,278.2,scattered clouds,42.7297,133.0839,"Отель ""БАЛИ"""
1474,Zabaykalsk,RU,268.58,overcast clouds,49.6333,117.3167,Zheleznyy Mir
1476,Meybod,IR,287.16,broken clouds,32.2501,54.0166,Traditional Hotel Restaurant Haji Malek
1477,Tafresh,IR,276.55,clear sky,34.692,50.013000000000005,Pardisan Hotel
1480,Ravar,IR,288.99,broken clouds,31.2656,56.8055,کافی نت و کامپیوترپرشین سیستم
1482,Poronaysk,RU,270.52,few clouds,49.2167,143.1167,Avtovokzal Khostel Stolovaya
1483,Grass Valley,US,282.23,fog,39.2191,-121.0611,Holbrooke Hotel
1484,Zakamensk,RU,266.78,light snow,50.3741,103.2863,Gostinitsa Zakamna
1486,Udachnyy,RU,243.15,overcast clouds,66.4167,112.4,Severnoye Siyaniye
1487,Tigzirt,DZ,284.67,broken clouds,36.8886,4.1198,Bloc D tazoumbirt (amar)
1488,Novosergiyevka,RU,268.57,overcast clouds,52.0934,53.6528,Gostinichnyy Kompleks Edem
1489,Aberdare,GB,279.81,broken clouds,51.7144,-3.4492,Premier Inn Aberdare hotel
1492,Olga,RU,276.97,clear sky,43.7444,135.2892,Gostinitsa Rosmorport.
1493,Fredericksburg,US,276.41,clear sky,38.3032,-77.4605,Courtyard by Marriott Fredericksburg Historic District
1495,Serebryansk,KZ,254.9,overcast clouds,49.6925,83.2892,"Gostinitsa ""Vodoley"""
1496,Nizhneangarsk,RU,260.81,few clouds,55.7833,109.55,Хостел
1499,Saint-Ambroise,CA,259.03,overcast clouds,48.5501,-71.3324,Motel Saint-Ambroise
1502,Landeck,AT,273.01,light snow,47.1301,10.5636,Hotel Jägerhof
1503,Syracuse,IT,287.21,scattered clouds,37.0881,15.2792,Hotel Posta
1504,Sakakah,SA,284.91,clear sky,29.9697,40.2064,Fakhamat Al Orjoana Apartment
1505,Esso,RU,258.7,broken clouds,55.9333,158.7,Paramushir Tur
1506,Sivaki,RU,264.31,overcast clouds,52.6333,126.75,Semalend
1507,Izberbash,RU,281.18,overcast clouds,42.5696,47.8645,Ramina
1511,Soldotna,US,265.16,overcast clouds,60.4878,-151.0583,Aspen Hotel Soldotna
1512,Bakchar,RU,257.17,overcast clouds,57.0186,82.0711,Gostinitsa Gostevoy Dom
1513,Bairnsdale,AU,287.98,moderate rain,-37.8333,147.6167,Town Central Motel
1517,Lyuban,BY,268.14,overcast clouds,52.7985,28.0048,"Gostinitsa ""Oressa"""
1518,Ushtobe,KZ,270.57,overcast clouds,45.2514,77.9838,"Gostinitsa ""Diyar"""
1520,Vadso,NO,263.24,broken clouds,70.0744,29.7487,Scandic Vadsø
1521,Storforshei,NO,260.07,broken clouds,66.4043,14.5233,Skogly overnatting (Stengt/closed)
1522,Sault Sainte Marie,CA,266.31,overcast clouds,46.5168,-84.3333,Comfort Inn
1523,Hit,IQ,288.09,clear sky,33.6416,42.8251,صالون زيرو
1524,Emmett,US,276.78,overcast clouds,43.8735,-116.4993,Holiday Motel & R.V Park
1528,Cherbourg,FR,282.56,broken clouds,49.6386,-1.6147,Hôtel Le Louvre Cherbourg
1531,Morgan City,US,287.59,clear sky,29.6994,-91.2068,Hampton Inn & Suites Morgan City
1532,Cajamarca,PE,287.1,overcast clouds,-7.1638,-78.5003,Hotel Qhapac Ñan
1533,Kutum,SD,287.43,clear sky,14.2,24.6667,Dibbo areaمنطقة دبو
1534,Taylorville,US,274.38,clear sky,39.5489,-89.2945,Economy Inn
1538,Rechitsy,RU,265.39,overcast clouds,55.5978,38.4639,Victory
1539,Cubuk,TR,278.93,scattered clouds,40.2386,33.0322,Çubuk Öğretmenevi
1541,Shinjo,JP,283.64,broken clouds,38.7586,140.3008,New Grand Hotel Shinjo
1542,Bredene,BE,278.75,broken clouds,51.2334,2.9804,Noordzeepark Zeewind
1544,Huangzhai,CN,276.38,clear sky,38.0751,112.6595,Jiayuan Hotel
1545,Agropoli,IT,283.55,overcast clouds,40.3469,14.9966,B&B Baia di Trentova
1550,Chumikan,RU,268.85,overcast clouds,54.7183,135.315,Fortuna
1553,Atherton,GB,280.53,broken clouds,53.5237,-2.4935,The Lion Inn
1557,Gavle,SE,270.58,overcast clouds,60.6745,17.1417,Scandic CH
1561,Kyren,RU,263.68,light snow,51.6828,102.1408,"Energetik, Pansionat Ooo ""Grand Baykal"""
1564,Ardatov,RU,273.35,light snow,55.2421,43.097,Avtostantsiya Ardatov
1566,Lakes Entrance,AU,286.8,light rain,-37.8811,147.981,The Esplanade Resort & Spa
1568,Suez,EG,287.84,clear sky,29.9737,32.5263,Green House
1571,Paso De Los Toros,UY,288.65,clear sky,-32.8167,-56.5167,Complejo Isabelino
1572,Lensk,RU,255.55,scattered clouds,60.7253,114.9278,ТинОрС
1574,La Sarre,CA,256.12,overcast clouds,48.8002,-79.1996,Motel Villa Mon Repos
1575,Kalevala,RU,252.74,overcast clouds,65.2,31.1667,Hotel on Sadovaya 2
1577,Lakhdenpokhya,RU,258.54,scattered clouds,61.5198,30.1992,Rauhala Place
1578,Hays,US,289.89,broken clouds,30.0502,-98.0336,Sinya on Lone Man Creek
1580,Yorkton,CA,269.06,overcast clouds,51.2167,-102.4677,Redwood Motel
1581,Eston,CA,270.09,overcast clouds,51.1501,-108.7514,Hearthside Place B&B
1588,Toccoa,US,280.88,mist,34.5773,-83.3324,Country Hearth Inn & Suites Toccoa
1592,Afsin,TR,276.51,overcast clouds,38.2477,36.914,Afsin Ogretmenevi ASO
1593,Mezen,RU,261.51,overcast clouds,65.8522,44.24,Gostevoy Dom Everest
1597,Asmara,ER,285.81,clear sky,15.3333,38.9333,Hamasien Hotel
1599,Novovorontsovka,UA,280.31,overcast clouds,47.5004,33.9175,"Гостиница ""Боцман"""
1601,Joutseno,FI,249.18,few clouds,61.118,28.5076,Joutseno.BB
1603,Valdivia,CL,285.2,clear sky,-39.8142,-73.2459,Hostal Entre Rios
1605,Lesosibirsk,RU,255.73,overcast clouds,58.2358,92.4828,"""Vitalina"" hotel"
1606,Kumluca,TR,282.97,scattered clouds,36.3703,30.2869,TurkuazKöy
1610,Polyarnyye Zori,RU,252.62,broken clouds,67.3661,32.4981,Khostiel
1611,Beckley,US,270.97,clear sky,37.7782,-81.1882,"Country Inn & Suites by Radisson, Beckley, WV"
1624,Calbuco,CL,285.71,clear sky,-41.768,-73.1273,Hotel Colonial
1626,Cesvaine,LV,260.07,few clouds,56.9667,26.3167,Hotel Grasu Pils
1627,Igarka,RU,258.54,overcast clouds,67.4667,86.5833,"Zapolyar'ye, Gostinitsa"
1629,Suntar,RU,252.1,overcast clouds,62.1444,117.6319,Гостевая квартира
1632,Hanover,DE,275.92,mist,52.3705,9.7332,Central Hotel Kaiserhof
1634,Rock Springs,US,275.4,few clouds,41.5875,-109.2029,Homewood Suites by Hilton Rock Springs
1635,Chippewa Falls,US,268.58,clear sky,44.9369,-91.3929,AmericInn by Wyndham Chippewa Falls
1638,Maarianhamina,AX,273.07,broken clouds,60.0973,19.9348,Park Alandia Hotel
1639,Bismarck,US,276.41,broken clouds,46.8083,-100.7837,Ramkota Hotel & Conference Center
1640,Hirado,JP,288.92,scattered clouds,33.3597,129.5531,Samson Hotel
1641,Capoterra,IT,283.03,few clouds,39.1763,8.9718,Ariedo Bed And Breakfast
1643,Darovskoy,RU,268.19,light snow,58.77,47.9564,"Hotel ""Central"""
1646,Tatarsk,RU,254.11,few clouds,55.218999999999994,75.9828,Gostinitsa Neptun Tatarsk
1648,Aja,EG,287.79,scattered clouds,30.9415,31.2915,Aga tours
1649,Pahalgam,IN,276.36,clear sky,34.0333,75.3333,Grand Mumtaz Resorts Pahalgam
1654,Irbeyskoye,RU,261.1,overcast clouds,55.6428,95.4522,"Gostinitsa ""Agul"""
1655,Warwick,US,274.19,light snow,41.7001,-71.4162,Hampton Inn & Suites Providence/Warwick-Airport
1656,Kincardine,GB,277.49,clear sky,56.0667,-3.7167,Premier Inn Falkirk North hotel
1659,Iwade,JP,289.53,clear sky,34.25,135.3167,ホテル エスタシオン
1661,Mikun,RU,258.13,overcast clouds,62.3547,50.0771,"Gostinnitsa ""Mayak"""
1663,Rolla,US,279.95,clear sky,37.9514,-91.7713,"Holiday Inn Express & Suites Rolla - Univ of Missouri S&T, an IHG Hotel"
1665,Hammerfest,NO,264.4,clear sky,70.6634,23.6821,Skytterhuset
1669,Superior,US,268.98,overcast clouds,46.7208,-92.1041,"Holiday Inn Express & Suites Superior - Duluth Area, an IHG Hotel"
1672,Piranshahr,IR,278.16,broken clouds,36.701,45.1413,مسافر خانه سعدی
1674,At-Bashi,KG,266.61,broken clouds,41.1702,75.8106,Hostel At-Bashy
1675,Tongliao,CN,275.57,overcast clouds,43.6125,122.2653,Meirujia Hotel
1681,Wilmington,US,278.09,mist,34.2257,-77.9447,"Hotel Ballast Wilmington, Tapestry Collection by Hilton"
1682,Fairview,US,274.96,broken clouds,40.8126,-73.999,Homewood Suites by Hilton Edgewater-NYC Area
1684,Lamar,US,285.57,clear sky,33.6668,-95.5836,Kings Inn Paris TX
1687,Hueytown,US,278.86,clear sky,33.4512,-86.9967,Saddleridge Mobile Home Community | Notting Hill Apartments
1688,Orikum,AL,286.03,broken clouds,40.3253,19.4714,Hotel Denta
1689,Helmstedt,DE,275.35,overcast clouds,52.2279,11.0099,Best Western Hotel Helmstedt am Lappwald
1690,Athabasca,CA,267.05,few clouds,54.7169,-113.2854,Athabasca Lodge Motel
1691,Mantua,IT,276.12,overcast clouds,45.1667,10.7833,Hotel la Favorita
1694,Bulancak,TR,284.05,shower rain,40.9372,38.2291,Başoğlu Bulancak Otel
1695,Mehtar Lam,AF,288.97,clear sky,34.6714,70.2094,Fareed Hakamani
1703,Saint-Marc-Des-Carrieres,CA,263.89,overcast clouds,46.6834,-72.0491,Larguer les samares
1707,Hede,CN,287.83,overcast clouds,33.7681,120.2517,Vienna 3 Best Hotel Sheyang Jiefang Rd
1711,Brawley,US,289.91,clear sky,32.9787,-115.5303,Brawley Inn Hotel & Conference Center
1713,Vagur,FO,279.56,overcast clouds,61.4732,-6.8119,Budget Guesthouse Borgustova
1715,Yamada,JP,281.41,overcast clouds,39.4667,141.95,Iroha-ya Inn
1717,Trofors,NO,272.79,broken clouds,65.5333,13.4063,Hause for Marcus and Martinus
1718,Mabai,CN,288.31,scattered clouds,23.0128,104.4508,Yingpan Hostel
1719,Rancho Palos Verdes,US,288.52,clear sky,33.7445,-118.387,Terranea Resort
1720,Hailar,CN,267.86,overcast clouds,49.2,119.7,Holiday Inn & Suites Hulunbuir
1725,Misratah,LY,286.06,clear sky,32.3754,15.0925,Almasa Hotel
1726,Maple Creek,CA,270.42,overcast clouds,49.9168,-109.4848,Willowbend Campground & Cabins
1733,Eregli,TR,279.14,broken clouds,37.5133,34.0467,Hotel Fuat Bey
1741,Parchim,DE,272.43,overcast clouds,53.4263,11.8488,Hotel Stadtkrug
1743,Mashhad,IR,283.23,few clouds,36.297,59.6062,Khanye Sabz Hotel
1744,Balyaga,RU,266.33,overcast clouds,51.1507,108.921,Gostinitsa
1746,Dudinka,RU,255.16,light snow,69.4058,86.1778,Hotel Viktoria
1747,Iskateley,RU,254.99,broken clouds,67.6803,53.1512,Hostel Agat
1748,Shirvan,AZ,283.11,scattered clouds,39.9509,48.8994,Nəriman Nərimanov küçəsi Şirvan Azərbaycan
1750,Bezenchuk,RU,271.05,overcast clouds,52.982,49.4333,Gostevoy Dom Na Pushkina
1751,Slave Lake,CA,269.14,overcast clouds,55.2834,-114.76899999999999,Super 8 by Wyndham Slave Lake AB
1753,Show Low,US,280.53,overcast clouds,34.2542,-110.0298,Hampton Inn & Suites Show Low-Pinetop
1754,Najran,SA,289.51,clear sky,17.4924,44.1277,محمد هادي ال فطيح
1755,Chagoda,RU,254.79,overcast clouds,59.163999999999994,35.3285,Rodnik
1756,Walla Walla,US,277.52,clear sky,46.0646,-118.34299999999999,"Holiday Inn Express Walla Walla, an IHG Hotel"
1758,Vaihingen,DE,275.39,broken clouds,48.7314,9.1097,Pullman Hotel Stuttgart Fontana
1761,Cherdyn,RU,267.47,overcast clouds,60.403,56.4787,"Baza Otdykha ""Severnyy Ural"""
1763,Asilah,MA,286.13,few clouds,35.465,-6.0348,Hotel Zelis
1766,Malm,NO,274.15,overcast clouds,64.0721,11.2172,Inn-Trøndelag Skatteoppkreverkontor
1768,Shieli,KZ,279.28,clear sky,44.1667,66.75,Gostinitsa Aybek Shieli
1769,Oume,JP,286.49,clear sky,35.7839,139.2431,Kampo Inn Ome
1770,Horta,PT,289.39,overcast clouds,38.5333,-28.6333,Hotel do Canal | Horta - Faial
1771,Wadi Musa,JO,280.55,broken clouds,30.3222,35.4793,Petra Palace Hotel
1772,Sanmenxia,CN,284.85,clear sky,34.7747,111.1814,Pengzhou Hotel
1773,Letterkenny,IE,277.49,overcast clouds,54.95,-7.7333,Mount Errigal Hotel
1774,Saint-Tite,CA,263.28,overcast clouds,46.7334,-72.5658,Gîte de l'Artiste
1775,Mayenne,FR,273.84,broken clouds,48.3333,-0.6667,la Tour des Anglais
1779,Tripoli,LY,286.76,clear sky,32.8752,13.1875,Hotel Al-Safwa
1784,Tieli,CN,273.43,overcast clouds,46.95,128.05,Dynasty Hotel
1790,Amsterdam,NL,276.98,clear sky,52.373999999999995,4.8897,INK Hotel Amsterdam - MGallery
1791,Milkovo,RU,258.95,scattered clouds,54.7167,158.6167,"Hotel ""Geologist"""
1793,Manisa,TR,276.86,clear sky,38.8333,28.1667,Yakakoy Koyu Muhtarligi
1794,Ploemeur,FR,281.94,broken clouds,47.7333,-3.4333,Best Western Plus Hotel Les Rives Du Ter
1795,Davidson,US,277.42,clear sky,36.1501,-86.7833,Best Western Plus Music Row
1796,Zella-Mehlis,DE,272.65,overcast clouds,50.65,10.65,Hotel Waldmühle GmbH
1804,Paducah,US,276.82,clear sky,37.0834,-88.6001,"Holiday Inn Paducah Riverfront, an IHG Hotel"
1805,Melk,AT,274.49,light snow,48.2274,15.3319,Wachauerhof
1809,Saint-Raymond,CA,264.64,light snow,45.467,-73.6095,Le Chabrol Hôtel et Suites
1810,Moctezuma,MX,287.26,overcast clouds,29.8,-109.6667,Hotel Lobohombo
1813,Yarim,YE,289.29,clear sky,14.298,44.3779,وليد المسوري ابو اسد
1816,Priargunsk,RU,264.55,overcast clouds,50.3691,119.1012,24 Chasa
1821,Kanturk,IE,278.64,light rain,52.1667,-8.9,Arigle Lodge
1824,Uni,RU,270.87,overcast clouds,57.7535,51.4923,Гостиница «Диалог»
1826,Vygonichi,RU,266.21,overcast clouds,53.0985,34.0673,Tarpan
1827,Sendafa,ET,289.81,clear sky,9.15,39.0333,german hotel
1829,Brigantine,US,276.26,overcast clouds,39.4101,-74.3646,Legacy Vacation Resorts - Brigantine Beach
1834,Uray,RU,263.5,overcast clouds,60.1247,64.7758,Hotel Pioner
1837,Ponte Nova,BR,287.77,clear sky,-20.4164,-42.9086,Hotel Beira Rio
1840,Umea,SE,264.11,clear sky,63.8284,20.2597,Hotel Avenue | ProfilHotels
1841,Cesis,LV,263.0,few clouds,57.3119,25.2746,Katrīna
1842,Cochabamba,BO,286.04,overcast clouds,-17.3895,-66.1568,Violetta's Apart Hotel
1845,South Yuba City,US,284.62,mist,39.1166,-121.6391,Bonanza Inn & Suites Yuba City
1851,Surab,PK,288.11,clear sky,28.4914,66.2585,Bismillah Hotel
1857,Kristiinankaupunki,FI,265.59,overcast clouds,62.2743,21.375999999999998,Hotel Alma
1858,Pahrump,US,285.51,few clouds,36.2083,-115.9839,Best Western Pahrump Oasis
1859,Skowhegan,US,266.18,overcast clouds,44.7651,-69.7192,Kyes Motel
1860,Nadvoitsy,RU,258.17,scattered clouds,63.8667,34.3167,Sever Nadvoitsy
1861,Aguimes,ES,289.63,overcast clouds,27.9054,-15.4461,Hotel Villa de Aguimes
1863,Vargashi,RU,263.87,overcast clouds,55.3556,65.8467,Tourist hotel
1865,Horsham,GB,278.88,clear sky,51.06399999999999,-0.3272,Springfields Hotel
1866,Aktau,KZ,279.47,overcast clouds,43.65,51.2,Silk Way Hotel
1872,Okha,RU,268.92,overcast clouds,53.5739,142.9478,"Gostinitsa ""Sakhalin-Sfera"""
1873,Manbij,SY,282.58,overcast clouds,36.5281,37.9549,Manbej City Hotel
1874,Mnogovershinnyy,RU,262.07,overcast clouds,53.9353,139.9242,Obshchezhitiye 14
1875,Estacion Coahuila,MX,289.76,clear sky,32.1939,-115.0017,carroceria y pintura Kikones
1879,Hostotipaquillo,MX,289.84,few clouds,21.0667,-104.0667,Departamento Luna
1880,Mezhdurechensk,RU,259.19,overcast clouds,53.6942,88.0603,Apartments Mezhdurechensk
1881,Agara,GE,283.47,overcast clouds,42.0376,43.8238,Silk Road Hotel
1882,Benghazi,LY,289.43,few clouds,32.1167,20.0667,Tibesti Hotel
1885,Detchino,RU,264.4,broken clouds,54.8092,36.3075,house 48
1887,Ariogala,LT,261.1,few clouds,55.2667,23.4667,"Prie Dubysos, kaimo turizmo sodyba"
1890,Valle De Santiago,MX,283.72,clear sky,20.3833,-101.2,HOTEL SANLU
1892,Sretensk,RU,262.51,overcast clouds,52.2453,117.7093,"""Shustovskaya"""
1899,Boulder City,US,285.56,clear sky,35.9786,-114.8325,Boulder Dam Hotel
1901,Falun,SE,271.38,overcast clouds,60.6036,15.626,First Hotel Grand
1902,Kuito,AO,289.98,light rain,-12.3833,16.9333,Herdeiros de Antunes Capusso
1903,Zhaozhou,CN,274.96,snow,45.6833,125.3167,East Hotel
1906,Nefteyugansk,RU,253.29,scattered clouds,61.0998,72.6035,Royal Plaza
1909,Morden,CA,270.36,overcast clouds,49.1919,-98.1014,Morden Motor Inn
1910,Carandai,BR,284.19,clear sky,-20.9536,-43.8064,Pousada Portal da Natureza
1911,Petropavl,KZ,259.14,clear sky,54.8753,69.1628,Отель GREENWICH
1912,Dinar,TR,275.13,clear sky,38.065,30.1656,Dinar Öğretmenevi
1914,Semirom,IR,281.95,clear sky,31.4167,51.5667,Motel Dena
1917,Kropotkin,RU,283.56,overcast clouds,45.4375,40.5756,Hotel Europe Kropotkin
1918,Corner Brook,CA,270.22,overcast clouds,48.9667,-57.9484,Glynmill Inn
1919,Rorvik,NO,273.21,light snow,64.8621,11.2373,Kysthotellet Rørvik AS
1920,Pishin,PK,284.84,clear sky,30.5803,66.9961,City Hotel Pishin
1923,River Falls,US,269.77,overcast clouds,44.8614,-92.6238,Best Western Plus Campus Inn
1924,Pokrovsk,UA,280.06,overcast clouds,48.282,37.1758,Druzhba
1925,Lowestoft,GB,278.96,overcast clouds,52.4752,1.7516,Premier Inn Lowestoft hotel
1926,Zarinsk,RU,253.75,overcast clouds,53.7074,84.9493,Gostinitsa
1930,Hearst,CA,243.29,overcast clouds,49.6835,-83.6665,Companion
1931,Oda,JP,286.58,overcast clouds,35.1833,132.5,Sky Hotel Oda
1934,Coldingham,GB,277.05,clear sky,55.8868,-2.157,The Home Arms - Bed & Breakfast Guest House
1938,Hokitika,NZ,289.56,overcast clouds,-42.7167,170.9667,Beachfront Hotel Hokitika
1942,Tornio,FI,254.16,broken clouds,65.8481,24.1466,Park Hotel Tornio
1943,Tavricheskoye,RU,252.1,overcast clouds,54.5851,73.6395,Prodayotsya Kotedzh
1946,Siderno,IT,286.58,few clouds,38.2779,16.302,Grand Hotel President
1947,Machali,CL,289.33,clear sky,-34.1833,-70.6667,Mining House
1948,Talas,TR,278.52,broken clouds,38.6908,35.5538,Fimaj Residence
1949,Prince Albert,CA,262.12,light snow,53.2001,-105.7677,"Holiday Inn Express & Suites Prince Albert, an IHG Hotel"
1950,Russelsheim,DE,276.83,fog,49.9925,8.435,Frankfurt Airport Hotel Rüsselsheim by Trip Inn
1951,Allonnes,FR,274.46,clear sky,47.9674,0.1581,ibis Styles Le Mans Centre Gare
1954,Novara,IT,275.89,fog,45.5853,8.5778,Appartamenti Old Farm
1955,Paldiski,EE,267.12,clear sky,59.3567,24.0531,Pakri Hostel
1956,Carmo Do Rio Claro,BR,286.83,clear sky,-20.9719,-46.1189,Varandas da Montanha Hotel
1959,Poopo,BO,280.21,light rain,-18.3667,-66.9667,turistico HOTEL
1960,Mujiayingzi,CN,275.76,overcast clouds,42.1167,118.7833,Jinjiang Hotel
1963,Aasiaat,GL,258.77,overcast clouds,68.7098,-52.8699,Hotel Aasiaat Sømandshjem
1967,Oneonta,US,271.38,overcast clouds,42.4529,-75.0638,Hampton Inn Oneonta
1968,Slavutych,UA,271.04,overcast clouds,51.5196,30.7343,Славутич отель
1969,Okuchi,JP,289.53,clear sky,32.0667,130.6167,丸屋旅館
1970,Eskil,TR,279.39,clear sky,38.4017,33.4131,Eskil Öğretmen Evi
1971,Eden,US,278.25,clear sky,36.4885,-79.7667,Hampton Inn Eden
1976,Cabras,IT,281.53,overcast clouds,39.93,8.5314,Hotel Villa Canu
1977,Zomin,UZ,285.97,clear sky,39.9606,68.3958,Orol hotel
1978,Batagay,RU,242.56,overcast clouds,67.6333,134.6333,Gostinitsa Ki'ileekh
1979,Salo,IT,277.86,overcast clouds,45.6086,10.530999999999999,Park Hotel Casimiro Village - Blu Hotels
1980,Kirovskiy,RU,270.71,scattered clouds,45.0917,133.5136,"Uyut, Gostinitsa"
1983,Zlitan,LY,286.61,clear sky,32.4674,14.5687,القسم الداخلي للجامعة الأسمرية
1986,Smidovich,RU,259.26,few clouds,48.6,133.8167,Gostinnitsa
1988,Sopot,PL,270.86,broken clouds,54.4418,18.56,Villa Sedan
1990,Steubenville,US,272.47,clear sky,40.3698,-80.634,UNIversity hotel steubenzille
1991,Raytown,US,281.19,clear sky,39.0086,-94.4636,"Holiday Inn Express & Suites Kansas City Sport Complex Area, an IHG Hotel"
1992,Orchard Homes,US,273.33,light snow,46.8633,-114.0484,Broadway Inn Missoula
1993,Nizhnyaya Maktama,RU,270.05,overcast clouds,54.8636,52.4281,K.tsetkin Dom 4
1994,Scottsbluff,US,284.98,clear sky,41.8666,-103.6672,Hampton Inn & Suites Scottsbluff-Conference Center
