City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Weather Description
524,Mehamn,NO,2021-12-09 06:01:56,71.0357,27.8492,267.25,88,20,5.4,few clouds
525,Hami,CN,2021-12-09 06:01:58,42.8,93.45,274.17,46,92,0.5,overcast clouds
526,Buzmeyin,TM,2021-12-09 06:01:59,38.0507,58.2056,286.89,34,2,4.01,clear sky
527,Macusani,PE,2021-12-09 06:02:00,-14.0833,-70.4333,276.74,94,100,0.93,overcast clouds
528,Ballina,AU,2021-12-09 05:59:27,-28.8667,153.5667,305.25,69,7,6.69,clear sky
529,Chiknayakanhalli,IN,2021-12-09 06:02:03,13.4172,76.6228,299.22,58,14,3.29,few clouds
530,Inhambane,MZ,2021-12-09 06:02:04,-23.865,35.3833,300.98,65,94,2.65,overcast clouds
531,Beringovskiy,RU,2021-12-09 06:02:05,63.05,179.3167,254.65,97,100,5.0,overcast clouds
532,Odweyne,SO,2021-12-09 06:02:06,9.4092,45.064,296.48,15,3,5.46,clear sky
533,Pasighat,IN,2021-12-09 06:02:08,28.0667,95.3333,299.3,37,29,1.76,scattered clouds
534,Maltahohe,NA,2021-12-09 06:02:09,-24.8333,16.9833,296.89,24,33,3.49,scattered clouds
535,Port Hardy,CA,2021-12-09 06:02:10,50.6996,-127.4199,276.9,85,100,4.17,light rain
536,Noumea,NC,2021-12-09 06:00:11,-22.2763,166.4572,304.14,99,10,4.78,clear sky
537,Ajdabiya,LY,2021-12-09 06:02:12,30.7554,20.2263,284.57,53,2,4.77,clear sky
538,Wukari,NG,2021-12-09 06:02:14,7.85,9.7833,294.36,21,99,2.34,overcast clouds
539,Allende,MX,2021-12-09 06:02:15,25.2833,-100.0167,291.8,71,60,1.72,broken clouds
540,Hernani,ES,2021-12-09 06:02:16,43.2662,-1.9762,283.93,81,75,1.79,light rain
541,Sayat,TM,2021-12-09 06:02:17,38.7839,63.8803,287.86,26,0,5.17,clear sky
542,Karpogory,RU,2021-12-09 06:02:19,64.0019,44.4451,256.11,99,91,0.94,overcast clouds
543,Porkhov,RU,2021-12-09 06:02:20,57.765,29.5561,250.09,99,42,1.39,scattered clouds
544,Ekhabi,RU,2021-12-09 06:02:21,53.5102,142.9671,268.03,83,96,4.33,overcast clouds
545,Villa Corzo,MX,2021-12-09 06:02:22,16.1667,-93.25,292.99,92,37,1.02,scattered clouds
546,Ust-Kulom,RU,2021-12-09 06:02:24,61.6864,53.6902,262.12,97,100,1.39,overcast clouds
547,Komatipoort,ZA,2021-12-09 06:02:25,-25.4332,31.9548,301.1,67,96,1.5,overcast clouds
548,Mwaro,BI,2021-12-09 06:02:27,-3.5,29.6667,289.94,81,79,0.77,light rain
549,Linxia,CN,2021-12-09 06:02:29,35.6003,103.2064,277.59,45,1,1.85,clear sky
550,Nome,US,2021-12-09 06:02:30,64.5011,-165.4064,254.91,85,75,2.62,broken clouds
551,Derzhavinsk,KZ,2021-12-09 06:02:31,51.1,66.3167,260.73,77,67,3.64,broken clouds
552,Alofi,NU,2021-12-09 06:02:32,-19.0595,-169.9187,297.45,76,100,5.36,light rain
553,Labuhan,ID,2021-12-09 06:02:34,-6.8844,112.2051,302.42,69,95,2.39,overcast clouds
554,Namatanai,PG,2021-12-09 06:02:35,-3.6667,152.4333,300.64,81,99,7.36,light rain
555,Nhulunbuy,AU,2021-12-09 06:02:36,-12.2333,136.7667,305.49,58,40,2.57,scattered clouds
556,San Vicente,AR,2021-12-09 06:02:37,-26.6167,-54.1333,286.27,58,0,1.39,clear sky
557,Rosarito,MX,2021-12-09 06:02:39,32.3333,-117.0333,289.31,83,10,1.21,clear sky
558,Careiro Da Varzea,BR,2021-12-09 06:02:40,-3.2003,-59.8119,297.5,91,100,1.66,moderate rain
559,Maues,BR,2021-12-09 06:02:41,-3.3836,-57.7186,296.31,99,100,0.83,overcast clouds
560,Walajapet,IN,2021-12-09 06:02:43,12.9333,79.3833,301.26,69,22,3.56,few clouds
561,Sobolevo,RU,2021-12-09 06:02:44,54.4299,31.8996,261.04,88,29,4.83,scattered clouds
562,Kushmurun,KZ,2021-12-09 06:02:45,52.4503,64.6311,261.02,78,94,3.5,overcast clouds
563,Edendale,ZA,2021-12-09 06:02:47,-29.6528,30.3147,292.94,69,48,1.44,scattered clouds
564,Green Valley,US,2021-12-09 06:02:12,31.8543,-110.9937,287.64,46,8,0.45,clear sky
565,Mogok,MM,2021-12-09 06:02:49,22.9167,96.5,297.47,50,5,0.99,clear sky
566,Porangatu,BR,2021-12-09 06:02:50,-13.4408,-49.1486,294.26,99,100,1.4,overcast clouds
567,Pangnirtung,CA,2021-12-09 06:02:51,66.1451,-65.7125,253.8,89,100,1.49,overcast clouds
568,Naryan-Mar,RU,2021-12-09 06:02:53,67.6713,53.087,255.12,95,60,2.2,broken clouds
569,Zilina,SK,2021-12-09 06:02:54,49.1667,19.1667,270.47,100,94,1.61,overcast clouds
570,Hovd,MN,2021-12-09 06:02:55,48.0056,91.6419,266.6,70,89,2.15,overcast clouds
571,Sussex,US,2021-12-09 06:02:56,41.1834,-74.6663,273.48,74,1,0.0,clear sky
572,Rafaela,AR,2021-12-09 06:02:58,-31.2503,-61.4867,294.25,49,1,0.45,clear sky
573,Uruzgan,AF,2021-12-09 06:02:59,32.8333,66.0,282.85,12,0,0.67,clear sky
574,Talcahuano,CL,2021-12-09 06:00:36,-36.7167,-73.1167,288.54,76,0,3.47,clear sky
575,Letka,RU,2021-12-09 06:03:01,59.6011,49.4232,267.61,97,100,1.36,light snow
576,Sibu,MY,2021-12-09 06:03:03,2.3,111.8167,302.63,78,78,1.18,broken clouds
577,Nerchinskiy Zavod,RU,2021-12-09 06:03:04,51.3088,119.61,264.42,89,100,0.79,overcast clouds
578,Temyasovo,RU,2021-12-09 06:03:05,52.9933,58.1014,256.35,74,100,1.96,overcast clouds
579,Springdale,US,2021-12-09 06:02:25,36.1867,-94.1288,282.1,57,1,2.24,clear sky
580,Khasan,RU,2021-12-09 06:03:08,42.4308,130.6434,276.48,75,94,0.66,overcast clouds
581,Vila Do Maio,CV,2021-12-09 06:03:09,15.1333,-23.2167,295.59,70,100,9.27,overcast clouds
582,Cairns,AU,2021-12-09 06:03:10,-16.9167,145.7667,305.96,67,75,4.63,broken clouds
583,Petropavlovsk-Kamchatskiy,RU,2021-12-09 06:03:12,53.0452,158.6483,269.48,46,20,6.0,few clouds
584,Nichinan,JP,2021-12-09 06:03:14,31.6,131.3667,290.24,60,17,2.51,few clouds
585,Fomboni,KM,2021-12-09 06:03:16,-12.28,43.7425,300.07,74,35,4.82,light rain
586,Coacoatzintla,MX,2021-12-09 06:03:18,19.6333,-96.9333,288.54,76,16,1.98,few clouds
587,Namibe,AO,2021-12-09 06:03:20,-15.1961,12.1522,295.05,59,37,3.8,scattered clouds
588,Peniche,PT,2021-12-09 06:03:21,39.3558,-9.3811,286.27,82,55,6.12,broken clouds
589,Toamasina,MG,2021-12-09 06:03:22,-18.1667,49.3833,300.63,63,31,2.16,scattered clouds
590,Matagami,CA,2021-12-09 06:02:35,49.7502,-77.6328,255.48,99,97,2.96,overcast clouds
591,Beloha,MG,2021-12-09 06:03:24,-25.1667,45.05,306.66,30,10,2.97,clear sky
592,Comodoro Rivadavia,AR,2021-12-09 06:03:26,-45.8667,-67.5,281.07,66,0,2.06,clear sky
593,Pafos,CY,2021-12-09 06:03:27,34.7667,32.4167,290.03,51,40,3.09,scattered clouds
594,Japura,ID,2021-12-09 06:03:28,-0.3167,102.35,304.58,57,99,1.77,overcast clouds
595,Dashitou,CN,2021-12-09 06:03:29,43.3067,128.5114,275.19,73,98,1.36,overcast clouds
596,Waingapu,ID,2021-12-09 06:03:31,-9.6567,120.2641,304.38,63,71,5.42,broken clouds
597,Ust-Uda,RU,2021-12-09 06:03:32,54.1742,103.0304,260.41,78,61,0.33,broken clouds
598,Pochutla,MX,2021-12-09 06:03:33,15.7432,-96.4661,298.05,81,79,1.48,broken clouds
599,Rachitova,RO,2021-12-09 06:03:34,45.6,22.75,273.17,82,42,1.75,scattered clouds
600,Vershino-Shakhtaminskiy,RU,2021-12-09 06:03:36,51.3012,117.8868,266.43,68,100,2.64,overcast clouds
601,Fenoarivo,MG,2021-12-09 06:03:37,-18.933,47.4354,296.19,56,40,3.6,scattered clouds
602,Nagua,DO,2021-12-09 06:03:38,19.3832,-69.8474,294.51,80,0,0.88,clear sky
603,Domoni,KM,2021-12-09 06:03:40,-12.2569,44.5319,301.16,70,73,2.5,broken clouds
604,Anzio,IT,2021-12-09 06:03:41,41.4853,12.6179,284.03,64,100,10.27,overcast clouds
605,Tazovskiy,RU,2021-12-09 06:03:42,67.4667,78.7,259.15,91,96,7.39,overcast clouds
606,Ambovombe,MG,2021-12-09 06:03:43,-25.1667,46.0833,302.94,44,25,2.63,scattered clouds
607,Shangqiu,CN,2021-12-09 06:00:30,34.45,115.65,287.01,40,0,3.61,clear sky
608,Comarapa,BO,2021-12-09 06:03:46,-17.9,-64.4833,288.06,88,100,0.49,overcast clouds
609,Damaturu,NG,2021-12-09 06:03:47,11.747,11.9608,290.1,33,19,3.72,few clouds
610,Tire,TR,2021-12-09 06:03:48,38.0888,27.7351,279.56,84,19,1.9,few clouds
611,Mbumi,TZ,2021-12-09 06:03:51,-7.9058,39.2105,301.66,69,81,0.98,broken clouds
612,Bryant,US,2021-12-09 06:03:52,34.5959,-92.4891,281.15,69,97,2.51,overcast clouds
613,Grand Gaube,MU,2021-12-09 06:03:53,-20.0064,57.6608,302.37,62,22,4.47,few clouds
614,Okhotsk,RU,2021-12-09 06:03:55,59.3833,143.3,247.48,79,79,3.63,broken clouds
615,Addanki,IN,2021-12-09 06:03:56,15.8167,79.9833,298.17,80,74,5.14,broken clouds
616,Banepa,NP,2021-12-09 06:03:57,27.6298,85.5214,289.33,55,40,1.54,scattered clouds
617,Afyonkarahisar,TR,2021-12-09 06:03:58,38.75,30.6667,275.65,87,38,1.72,scattered clouds
618,Guaraniacu,BR,2021-12-09 06:00:08,-25.1008,-52.8781,285.72,66,0,1.05,clear sky
619,Port Moresby,PG,2021-12-09 06:04:01,-9.4431,147.1797,300.87,81,89,3.83,overcast clouds
620,Thai Binh,VN,2021-12-09 06:04:02,20.45,106.3333,297.15,58,99,3.38,overcast clouds
621,Trairi,BR,2021-12-09 06:00:23,-3.2778,-39.2689,300.02,75,95,5.3,overcast clouds
622,Husyatyn,UA,2021-12-09 06:04:04,49.0726,26.2141,271.76,94,100,1.57,overcast clouds
623,Chernyshevskiy,RU,2021-12-09 06:04:06,63.0128,112.4714,249.62,89,98,5.14,overcast clouds
624,Abda,HU,2021-12-09 06:04:07,47.6946,17.5449,274.36,94,100,6.65,light snow
625,Gravdal,NO,2021-12-09 06:04:08,68.1214,13.5031,269.09,68,20,3.6,few clouds
626,Elko,US,2021-12-09 06:04:09,41.0002,-115.5012,276.28,75,100,1.79,overcast clouds
627,Namie,JP,2021-12-09 06:04:11,37.4833,141.0,284.8,67,100,6.58,overcast clouds
628,Kiliya,UA,2021-12-09 06:04:12,45.4552,29.2637,274.54,84,100,2.17,overcast clouds
629,Ginir,ET,2021-12-09 06:04:13,7.1333,40.7,292.18,25,38,2.52,scattered clouds
630,Haines Junction,CA,2021-12-09 06:04:14,60.7522,-137.5108,255.45,99,100,1.27,overcast clouds
631,Manali,IN,2021-12-09 06:04:16,13.1667,80.2667,305.2,78,38,5.0,scattered clouds
632,Otautau,NZ,2021-12-09 06:04:17,-46.15,168.0,286.17,93,100,1.22,overcast clouds
633,Khandbari,NP,2021-12-09 06:04:18,27.3747,87.2039,293.74,53,33,1.91,scattered clouds
634,Karasjok,NO,2021-12-09 06:04:20,69.4719,25.5112,259.21,100,92,2.33,overcast clouds
635,Bubaque,GW,2021-12-09 06:04:21,11.2833,-15.8333,300.78,57,29,2.23,scattered clouds
636,Ahome,MX,2021-12-09 06:04:22,25.9167,-109.1833,292.5,55,97,1.48,overcast clouds
637,Krasnyy Chikoy,RU,2021-12-09 06:04:23,50.3643,108.7512,266.98,79,100,0.57,overcast clouds
638,San Julian,MX,2021-12-09 06:04:25,21.0167,-102.1667,286.45,32,2,1.5,clear sky
639,Ginda,IN,2021-12-09 06:04:26,30.6945,78.4932,288.62,15,0,3.02,clear sky
640,Kjollefjord,NO,2021-12-09 06:04:27,70.9457,27.3465,267.18,87,25,7.03,scattered clouds
641,Ponta Delgada,PT,2021-12-09 06:04:28,37.7333,-25.6667,288.43,82,40,2.57,scattered clouds
642,Tilichiki,RU,2021-12-09 06:04:30,60.4667,166.1,247.24,94,61,3.54,broken clouds
643,Aripuana,BR,2021-12-09 06:04:31,-9.1667,-60.6333,295.05,99,100,0.42,overcast clouds
644,Kurilsk,RU,2021-12-09 06:04:32,45.2333,147.8833,275.2,61,3,1.98,clear sky
645,Sakaiminato,JP,2021-12-09 06:04:33,35.55,133.2333,286.91,59,36,6.29,scattered clouds
646,Mackenzie,CA,2021-12-09 06:04:35,55.2999,-123.1698,261.41,95,85,0.92,overcast clouds
647,Floro,NO,2021-12-09 06:04:36,61.5996,5.0328,277.57,52,0,10.29,clear sky
648,Ribas Do Rio Pardo,BR,2021-12-09 06:04:37,-20.4431,-53.7592,292.09,59,0,1.94,clear sky
649,Kirov,RU,2021-12-09 06:04:38,58.5966,49.6601,272.01,98,100,3.17,light snow
650,Uyuni,BO,2021-12-09 06:04:40,-20.4597,-66.825,283.91,69,100,4.55,light rain
651,Socorro,US,2021-12-09 06:04:41,31.6546,-106.3033,289.21,29,75,1.54,broken clouds
652,Salsomaggiore Terme,IT,2021-12-09 06:04:42,44.8148,9.9796,275.2,97,100,1.72,overcast clouds
653,Scarborough,GB,2021-12-09 06:04:01,54.2797,-0.4044,277.54,90,44,0.45,scattered clouds
654,Huarmey,PE,2021-12-09 06:04:45,-10.0681,-78.1522,292.47,87,98,2.77,overcast clouds
655,Les Cayes,HT,2021-12-09 06:04:46,18.2,-73.75,295.35,83,0,2.15,clear sky
656,Whitianga,NZ,2021-12-09 06:04:47,-36.8333,175.7,297.05,70,99,4.01,overcast clouds
657,Darhan,MN,2021-12-09 06:04:48,49.4867,105.9228,265.01,82,100,1.64,overcast clouds
658,Malino,PH,2021-12-09 06:04:51,15.1257,120.6727,304.74,48,97,3.99,overcast clouds
659,Mackay,AU,2021-12-09 06:04:52,-21.15,149.2,302.97,68,23,4.33,few clouds
660,Mayumba,GA,2021-12-09 06:04:53,-3.432,10.6554,298.75,90,100,2.54,light rain
661,Arrah,IN,2021-12-09 06:04:54,25.5667,84.6667,296.09,33,35,1.85,scattered clouds
662,Tucumcari,US,2021-12-09 06:04:56,35.1717,-103.725,284.79,32,1,8.23,clear sky
663,Sao Miguel Do Tapuio,BR,2021-12-09 06:04:57,-5.5036,-41.3233,300.06,56,97,2.16,overcast clouds
664,Uglovskoye,RU,2021-12-09 06:04:58,51.3557,80.1942,259.13,87,96,3.2,overcast clouds
665,Luganville,VU,2021-12-09 06:04:59,-15.5333,167.1667,301.48,81,61,2.47,broken clouds
666,Cadillac,US,2021-12-09 06:00:51,44.2519,-85.4012,266.34,86,90,0.0,overcast clouds
667,Toppenish,US,2021-12-09 06:05:03,46.3774,-120.3087,276.07,68,0,1.7,clear sky
668,Mao,ES,2021-12-09 06:05:05,39.8885,4.2658,282.46,66,20,5.14,few clouds
669,Vanimo,PG,2021-12-09 06:05:07,-2.6741,141.3028,302.34,81,100,4.98,overcast clouds
670,Kiunga,PG,2021-12-09 06:05:08,-6.1219,141.2906,297.62,95,97,1.09,light rain
671,Garachine,PA,2021-12-09 06:05:09,8.0647,-78.3628,298.79,90,36,3.33,scattered clouds
672,Roncesvalles,CO,2021-12-09 06:05:10,4.0108,-75.6049,283.37,93,60,1.24,broken clouds
673,Requena,ES,2021-12-09 06:04:55,39.4883,-1.1004,278.78,75,12,8.62,few clouds
674,Gornopravdinsk,RU,2021-12-09 06:05:13,60.05,69.9,262.36,90,95,3.12,overcast clouds
675,Am Timan,TD,2021-12-09 06:05:14,11.0297,20.2827,295.64,25,9,3.38,clear sky
676,Lobito,AO,2021-12-09 06:05:15,-12.3481,13.5456,299.12,75,100,1.24,overcast clouds
677,Mandla,IN,2021-12-09 06:05:17,22.6,80.3833,300.09,38,9,0.99,clear sky
678,Sao Jose Da Coroa Grande,BR,2021-12-09 06:05:19,-8.8978,-35.1478,298.9,83,5,4.15,clear sky
679,Sydney,AU,2021-12-09 05:57:34,-33.8679,151.2073,295.7,78,75,0.89,moderate rain
680,Leshukonskoye,RU,2021-12-09 06:05:21,64.8989,45.7622,257.76,99,97,1.09,overcast clouds
681,Veraval,IN,2021-12-09 06:05:23,20.9,70.3667,300.35,47,0,4.14,clear sky
682,Sarangani,PH,2021-12-09 06:05:25,5.4033,125.4636,301.57,75,100,2.23,overcast clouds
683,Gazanjyk,TM,2021-12-09 06:05:26,39.2446,55.5154,284.27,46,2,6.81,clear sky
684,Kalat,PK,2021-12-09 06:05:27,29.0225,66.5916,284.17,9,0,0.73,clear sky
685,Kungurtug,RU,2021-12-09 06:05:29,50.5994,97.5228,264.93,88,100,0.97,light snow
686,Tambacounda,SN,2021-12-09 06:05:30,13.7539,-13.7586,296.44,17,61,2.97,broken clouds
687,Epe,NG,2021-12-09 06:05:31,6.5841,3.9834,296.87,88,8,1.16,clear sky
688,Jalesar,IN,2021-12-09 06:05:32,27.4833,78.3167,295.02,34,0,0.39,clear sky
689,Streator,US,2021-12-09 06:05:34,41.1209,-88.8354,271.21,83,62,0.45,broken clouds
690,Nova Londrina,BR,2021-12-09 06:05:35,-22.7658,-52.985,291.17,68,0,4.58,clear sky
691,Lavumisa,SZ,2021-12-09 06:05:36,-27.31,31.892,299.22,75,62,3.3,broken clouds
692,Craig,US,2021-12-09 06:05:35,40.5153,-107.5464,277.81,65,90,4.63,overcast clouds
693,Amudat,UG,2021-12-09 06:05:40,1.95,34.95,298.37,50,86,3.44,overcast clouds
694,Lodja,CD,2021-12-09 06:05:41,-3.4833,23.4333,293.85,99,96,0.56,overcast clouds
695,Palmer,US,2021-12-09 06:05:42,42.1584,-72.3287,272.81,84,90,0.45,snow
696,Baker City,US,2021-12-09 06:04:11,44.7749,-117.8344,273.24,73,75,3.09,broken clouds
697,Ritchie,ZA,2021-12-09 06:05:46,-29.038,24.6028,293.71,56,95,8.01,overcast clouds
698,Bertoua,CM,2021-12-09 06:05:47,4.5833,13.6833,293.4,57,36,0.55,scattered clouds
699,Charters Towers,AU,2021-12-09 06:02:46,-20.1,146.2667,307.9,30,67,3.75,broken clouds
700,Ust-Maya,RU,2021-12-09 06:05:49,60.4167,134.5333,252.8,100,100,1.36,overcast clouds
701,Sroda Wielkopolska,PL,2021-12-09 06:03:57,52.2284,17.2762,271.51,91,99,5.0,overcast clouds
702,Yuncheng,CN,2021-12-09 06:05:52,35.0231,110.9928,284.13,42,0,1.12,clear sky
703,Bonthe,SL,2021-12-09 06:05:53,7.5264,-12.505,298.29,91,15,2.36,few clouds
704,Bustamante,MX,2021-12-09 06:05:54,26.5333,-100.5,291.6,89,84,4.19,broken clouds
705,Olinda,BR,2021-12-09 06:05:55,-8.0089,-34.8553,301.0,74,40,2.57,scattered clouds
706,Haukipudas,FI,2021-12-09 06:05:57,65.1765,25.3523,259.18,91,84,2.24,broken clouds
707,Yankton,US,2021-12-09 06:05:58,42.8711,-97.3973,277.29,56,20,5.14,few clouds
708,Sochi,RU,2021-12-09 06:01:25,43.6,39.7303,284.2,79,100,2.77,moderate rain
709,Clonakilty,IE,2021-12-09 06:06:00,51.6231,-8.8706,278.76,95,100,4.21,overcast clouds
710,Dzitbalche,MX,2021-12-09 06:06:02,20.3167,-90.05,295.59,88,43,1.88,scattered clouds
711,Bytow,PL,2021-12-09 06:06:03,54.1706,17.4919,269.09,82,95,4.98,overcast clouds
712,Ilo,PE,2021-12-09 06:06:04,-17.6394,-71.3375,292.12,82,100,2.14,overcast clouds
713,Henties Bay,NA,2021-12-09 06:06:05,-22.116,14.2845,287.51,86,46,1.9,scattered clouds
714,Apastepeque,SV,2021-12-09 06:06:07,13.6667,-88.7833,293.49,81,83,1.4,broken clouds
715,Bahia Blanca,AR,2021-12-09 06:06:08,-38.7196,-62.2724,287.77,90,100,4.39,overcast clouds
716,Katherine,AU,2021-12-09 06:06:09,-14.4667,132.2667,308.33,41,98,2.06,overcast clouds
717,Buin,CL,2021-12-09 06:06:11,-33.7333,-70.75,295.3,59,0,0.79,clear sky
718,Townsville,AU,2021-12-09 06:06:12,-19.25,146.8,304.64,55,75,4.63,broken clouds
719,Puerto Escondido,MX,2021-12-09 06:06:13,15.85,-97.0667,298.98,76,8,1.41,clear sky
720,Buala,SB,2021-12-09 06:06:14,-8.145,159.5921,300.48,86,100,3.42,moderate rain
721,Jiwani,PK,2021-12-09 06:06:16,25.05,61.7417,295.8,22,36,3.84,scattered clouds
722,Xingcheng,CN,2021-12-09 06:06:17,40.6167,120.7167,281.36,70,100,5.14,overcast clouds
723,Tezu,IN,2021-12-09 06:06:18,27.9167,96.1667,299.6,29,54,1.37,broken clouds
724,Pathein,MM,2021-12-09 06:06:20,16.7833,94.7333,302.8,53,3,4.25,clear sky
725,Kiri Buru,IN,2021-12-09 06:06:21,22.0833,85.35,298.15,50,68,3.29,broken clouds
726,Emerald,AU,2021-12-09 06:06:22,-23.5333,148.1667,306.67,34,6,2.65,clear sky
727,Havelock,US,2021-12-09 06:06:23,34.8791,-76.9013,279.12,95,18,3.03,few clouds
728,Rio Tercero,AR,2021-12-09 06:06:25,-32.173,-64.1141,291.93,80,69,3.79,broken clouds
729,Sungairaya,ID,2021-12-09 06:06:26,0.7,108.9,302.31,73,88,4.96,overcast clouds
730,Imperia,IT,2021-12-09 06:06:27,43.9667,7.7833,277.82,73,97,2.79,overcast clouds
731,Inuvik,CA,2021-12-09 06:06:29,68.3499,-133.7218,255.65,99,100,1.78,overcast clouds
732,Rajanpur,PK,2021-12-09 06:06:30,29.1035,70.325,295.93,22,0,1.53,clear sky
733,Pringsewu,ID,2021-12-09 06:06:32,-5.3582,104.9744,302.78,76,54,0.31,broken clouds
734,Komsomolskiy,UZ,2021-12-09 06:06:34,40.4272,71.7189,280.55,61,0,0.0,haze
735,Brae,GB,2021-12-09 06:06:35,60.3964,-1.353,280.38,81,96,9.86,overcast clouds
736,Pemba,MZ,2021-12-09 06:06:36,-12.974,40.5178,300.36,74,22,1.86,few clouds
737,Zhanaozen,KZ,2021-12-09 06:06:37,43.3,52.8,281.11,48,50,13.4,scattered clouds
738,Tvrdosin,SK,2021-12-09 06:06:39,49.337,19.556,272.39,89,80,0.89,broken clouds
739,Palmerston,AU,2021-12-09 06:06:40,-12.486,130.9833,300.14,89,75,2.57,thunderstorm
740,Dauriya,RU,2021-12-09 06:06:41,49.9333,116.8667,267.43,70,100,7.08,overcast clouds
741,Skibbereen,IE,2021-12-09 06:06:43,51.55,-9.2667,279.04,97,100,4.0,overcast clouds
742,Doka,SD,2021-12-09 06:06:45,13.5167,35.7667,299.46,41,0,6.03,clear sky
743,Tombouctou,ML,2021-12-09 06:06:46,20.0,-3.0,288.48,17,79,4.73,broken clouds
744,Barao De Melgaco,BR,2021-12-09 06:06:47,-16.1944,-55.9675,299.44,79,34,1.14,scattered clouds
745,Auki,SB,2021-12-09 06:06:50,-8.7676,160.7034,300.41,88,90,3.14,moderate rain
746,Weligama,LK,2021-12-09 06:06:51,5.9667,80.4167,303.51,62,44,5.18,scattered clouds
747,Notre-Dame-Du-Lac,CA,2021-12-09 06:06:52,47.6136,-68.7964,258.64,89,100,2.07,overcast clouds
748,Asyut,EG,2021-12-09 06:06:54,27.181,31.1837,286.49,62,52,1.4,broken clouds
749,Soyo,AO,2021-12-09 06:06:55,-6.1349,12.3689,298.78,88,96,3.61,overcast clouds
750,Kawambwa,ZM,2021-12-09 06:06:56,-9.7915,29.0791,293.57,82,84,0.84,light rain
751,Rosario,AR,2021-12-09 06:03:59,-32.9468,-60.6393,294.79,80,0,0.89,clear sky
752,Myitkyina,MM,2021-12-09 06:07:00,25.3833,97.4,301.01,47,59,0.67,broken clouds
753,Bay Roberts,CA,2021-12-09 06:07:01,47.5999,-53.2648,274.29,78,100,1.79,overcast clouds
754,Kenai,US,2021-12-09 06:07:02,60.5544,-151.2583,265.2,87,90,1.54,overcast clouds
755,Itapeva,BR,2021-12-09 06:07:04,-23.9822,-48.8756,285.1,95,12,2.86,few clouds
756,Wencheng,CN,2021-12-09 06:07:05,33.0559,113.7978,287.63,44,0,2.01,clear sky
757,Sinjar,IQ,2021-12-09 06:07:07,36.3209,41.8754,284.03,46,89,2.34,overcast clouds
758,Kamarion,GR,2021-12-09 06:07:09,36.8,25.8167,286.99,69,1,7.79,clear sky
759,Beira,MZ,2021-12-09 06:07:11,-19.8436,34.8389,303.2,70,20,3.09,few clouds
760,Nemuro,JP,2021-12-09 06:07:12,43.3236,145.575,277.06,62,74,0.93,broken clouds
761,Riverton,US,2021-12-09 06:07:14,40.5219,-111.9391,282.6,67,90,1.34,overcast clouds
762,Icod De Los Vinos,ES,2021-12-09 06:07:15,28.3724,-16.7119,292.84,92,29,7.7,scattered clouds
763,Beitbridge,ZW,2021-12-09 06:07:16,-22.2167,30.0,296.61,72,100,6.63,overcast clouds
764,Tvoroyri,FO,2021-12-09 06:07:18,61.5556,-6.8111,278.81,80,97,9.78,overcast clouds
765,Penhold,CA,2021-12-09 06:05:35,52.1334,-113.8687,265.84,76,57,3.33,broken clouds
766,Khash,IR,2021-12-09 06:07:20,28.2211,61.2158,286.95,15,59,0.71,broken clouds
767,Gushikawa,JP,2021-12-09 06:07:21,26.3544,127.8686,295.72,53,90,5.66,overcast clouds
768,Buta,CD,2021-12-09 06:07:23,2.7858,24.73,297.95,73,30,0.18,scattered clouds
769,Broken Hill,AU,2021-12-09 06:07:24,-31.95,141.4333,295.14,27,1,10.75,clear sky
770,Pyaozerskiy,RU,2021-12-09 06:07:26,65.8333,31.1667,255.66,98,90,1.45,overcast clouds
771,Waounde,SN,2021-12-09 06:07:27,15.2637,-12.8682,296.04,15,84,4.05,broken clouds
772,Angoche,MZ,2021-12-09 06:07:28,-16.2325,39.9086,303.86,59,0,0.4,light rain
773,Ust-Nera,RU,2021-12-09 06:07:30,64.5667,143.2,235.69,98,97,1.48,overcast clouds
774,Kawalu,ID,2021-12-09 06:07:32,-7.3817,108.2082,303.79,59,69,2.04,broken clouds
775,Nahariyya,IL,2021-12-09 06:07:33,33.0059,35.0941,292.1,71,65,0.45,broken clouds
776,Carutapera,BR,2021-12-09 06:07:34,-1.195,-46.02,298.78,89,97,1.85,overcast clouds
777,Zyryanka,RU,2021-12-09 06:07:35,65.75,150.85,232.48,100,98,2.39,overcast clouds
778,Robertsport,LR,2021-12-09 06:07:38,6.7533,-11.3686,298.61,92,23,3.14,light rain
779,Amahai,ID,2021-12-09 06:07:39,-3.3333,128.9167,301.66,78,89,3.6,overcast clouds
780,Broome,US,2021-12-09 06:07:40,42.2506,-75.833,271.32,73,90,2.24,overcast clouds
781,Palmar De Varela,CO,2021-12-09 06:07:41,10.7406,-74.7544,299.21,83,0,1.54,clear sky
782,Charlottesville,US,2021-12-09 06:06:20,38.0293,-78.4767,274.42,67,0,0.45,clear sky
783,Tungor,RU,2021-12-09 06:07:44,53.3808,142.9564,268.99,78,95,4.96,overcast clouds
784,Abu Dhabi,AE,2021-12-09 06:04:31,24.4667,54.3667,296.16,50,0,1.03,clear sky
785,Maniitsoq,GL,2021-12-09 06:07:46,65.4167,-52.9,270.73,56,100,4.33,overcast clouds
786,Maksatikha,RU,2021-12-09 06:07:48,57.797,35.8825,252.88,100,84,0.95,broken clouds
